kind,etag,id.kind,id.videoId,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.liveBroadcastContent,snippet.publishTime
youtube#searchResult,W2cztJSQnxbD7ERgCS0o4rNzfVY,youtube#video,XsCn9q1ZjJg,2020-04-18T04:32:28Z,UCu7NM_IjqDzVguVNsLS7ejA,BIDEN2020,"JOE BIDEN, A CANDIDATE WE TRUST!",https://i.ytimg.com/vi/XsCn9q1ZjJg/default.jpg,120,90,https://i.ytimg.com/vi/XsCn9q1ZjJg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/XsCn9q1ZjJg/hqdefault.jpg,480,360,Esaie Toingar,none,2020-04-18T04:32:28Z
youtube#searchResult,LPbW49QNfdFRLnsJUhul_7-Ilfw,youtube#video,LZt-0EYND60,2020-06-13T03:20:12Z,UCxPHZCLz_c5fFMpM5AhPYWQ,My Reaction To Biden2020,,https://i.ytimg.com/vi/LZt-0EYND60/default.jpg,120,90,https://i.ytimg.com/vi/LZt-0EYND60/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LZt-0EYND60/hqdefault.jpg,480,360,Mr YouTuber,none,2020-06-13T03:20:12Z
youtube#searchResult,1t0nRyril1Y-jS_nAgU3LzGAYNM,youtube#video,NcmGQOTBO4U,2020-04-15T16:43:07Z,UCvs7ezgyspsIeCCEYlbfsFQ,Biden Endorsed by Elizabeth Warren (Biden2020),"Biden Endorsed by Elizabeth Warren (Biden2020) warren endorses,elizabeth warren endorses biden,elizabeth warren endorses joe biden,warren endorses ...",https://i.ytimg.com/vi/NcmGQOTBO4U/default.jpg,120,90,https://i.ytimg.com/vi/NcmGQOTBO4U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NcmGQOTBO4U/hqdefault.jpg,480,360,Ovation Eddie 2,none,2020-04-15T16:43:07Z
youtube#searchResult,BmcioLOlvT5EewQi5I4uUdw8ipw,youtube#video,tUvO_YMXkb0,2020-04-02T02:01:12Z,UCPHn1HGUa7gdqiIF_f_vEeQ,Trump VS Biden 2020 Election Prediction,Trump #Biden #Biden2020 #Finnegan #Hillary #HillaryClinton #BillClinton #Trump2020 #AprilFools #ChineseVirus #KevinGaming #RedEaglePolitics ...,https://i.ytimg.com/vi/tUvO_YMXkb0/default.jpg,120,90,https://i.ytimg.com/vi/tUvO_YMXkb0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tUvO_YMXkb0/hqdefault.jpg,480,360,Commander Video,none,2020-04-02T02:01:12Z
youtube#searchResult,80tcXuujD_5zUyYdFDCHfNQqpiI,youtube#video,8d3Ba8B46i0,2019-03-22T01:43:19Z,UCXxjyWrEVAdCf2Cu4KCvU0g,BIDEN2020,,https://i.ytimg.com/vi/8d3Ba8B46i0/default.jpg,120,90,https://i.ytimg.com/vi/8d3Ba8B46i0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8d3Ba8B46i0/hqdefault.jpg,480,360,dreamies®,none,2019-03-22T01:43:19Z
youtube#searchResult,bOfBQQolbUzuGC1nxy6uYQ4O6_8,youtube#video,-Y0RAFepS9g,2020-07-19T03:39:48Z,UCKfK7CBke8pLmb401nRiEqA,Joe Biden likes little girls #biden #trump #biden2020 #trump2020 #comedy #politics #democrat #red,Joe Biden likes little girls #biden #trump #biden2020 #trump2020 #comedy #politics #democrat #red.,https://i.ytimg.com/vi/-Y0RAFepS9g/default.jpg,120,90,https://i.ytimg.com/vi/-Y0RAFepS9g/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-Y0RAFepS9g/hqdefault.jpg,480,360,KitchenSinkStudio,none,2020-07-19T03:39:48Z
youtube#searchResult,_v1ntXHvZ-xTfouBy2g94VlG8Uc,youtube#video,K7dlHCBxNmc,2019-08-03T13:08:10Z,UC1yMkh9wfC24LZMt4xnP5zA,Joe Biden Dazed &amp; Confused  #Biden2020 #Democrats,"A compilation of Joe Biden's greatest hits from CNN's 2020 debate in Detroit! -~-~~-~~~-~~-~- Please watch: ""Climate Change: Feugo Down Under ...",https://i.ytimg.com/vi/K7dlHCBxNmc/default.jpg,120,90,https://i.ytimg.com/vi/K7dlHCBxNmc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/K7dlHCBxNmc/hqdefault.jpg,480,360,Cam C.,none,2019-08-03T13:08:10Z
youtube#searchResult,QcEOIp5Z9iSt6k0EWV9Z0UTSOAA,youtube#video,IvklUvegXrk,2020-03-04T04:47:34Z,UCxBjp4DOTuAHCrwq0eHuIbQ,Vote Biden. Beat Trump. #Biden2020,,https://i.ytimg.com/vi/IvklUvegXrk/default.jpg,120,90,https://i.ytimg.com/vi/IvklUvegXrk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IvklUvegXrk/hqdefault.jpg,480,360,Michael Duffy,none,2020-03-04T04:47:34Z
youtube#searchResult,ZrFck0mUNBLncPR45arKD-vE9V4,youtube#video,tAUaWvp0Kp0,2020-07-15T03:18:16Z,UCKfK7CBke8pLmb401nRiEqA,Socialism in 2023?  Hope not. #biden #biden2020 #trump #trump2020 #bernie #antifa #blm #socialism,Socialism in 2023. Future is BLEAK? Hope not. #biden #biden2020 #trump #trump2020 #bigbrother #socialism.,https://i.ytimg.com/vi/tAUaWvp0Kp0/default.jpg,120,90,https://i.ytimg.com/vi/tAUaWvp0Kp0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tAUaWvp0Kp0/hqdefault.jpg,480,360,KitchenSinkStudio,none,2020-07-15T03:18:16Z
youtube#searchResult,N-RBpJ30oO6Loe4719KVZ03N5eU,youtube#video,DaBRTa9Dr-Y,2020-04-12T08:19:14Z,UCoW5xsHIHMxzfkjreSaWMQQ,Me on social media for the next 7 months #Biden2020 #IBeliveTaraReade,Joe Biden is gonna be the Democratic nominee for president so this is gonna be me on social media for the next 7months. #IBelieveTara #BidenforPresident.,https://i.ytimg.com/vi/DaBRTa9Dr-Y/default.jpg,120,90,https://i.ytimg.com/vi/DaBRTa9Dr-Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DaBRTa9Dr-Y/hqdefault.jpg,480,360,AlfredoFilmGeek,none,2020-04-12T08:19:14Z
youtube#searchResult,eikRn2beOR1gD5IK3oz4uFa9PPE,youtube#video,Y7_b2mHmp1o,2019-06-11T22:51:15Z,UCvs7ezgyspsIeCCEYlbfsFQ,#Biden2020: BOOM! Biden ROASTED by Trump Today! - &quot;I think he&#39;s the WEAKEST MENTALLY&quot;,"Biden2020: BOOM! Biden ROASTED by Trump Today! - ""I think he's the WEAKEST MENTALLY"" #Biden2020 Support this channel at ...",https://i.ytimg.com/vi/Y7_b2mHmp1o/default.jpg,120,90,https://i.ytimg.com/vi/Y7_b2mHmp1o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Y7_b2mHmp1o/hqdefault.jpg,480,360,Ovation Eddie 2,none,2019-06-11T22:51:15Z
youtube#searchResult,Hv5MsRKUrsZIGadQZn--_1XRCa8,youtube#video,EV8kg7aznew,2020-05-28T06:03:43Z,UC7HXQc8UoY9f2BVn-Rw8lPA,Biden2020,,https://i.ytimg.com/vi/EV8kg7aznew/default.jpg,120,90,https://i.ytimg.com/vi/EV8kg7aznew/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EV8kg7aznew/hqdefault.jpg,480,360,Yablochko,none,2020-05-28T06:03:43Z
youtube#searchResult,ggmsg_NSWEtjCxNTCswjO6avX78,youtube#video,52Eg8FwARNA,2020-06-03T09:52:54Z,UCiH5YumyTOtsbUEjb3fXnvA,Vote Joe Biden or else #Biden2020,biden2020.,https://i.ytimg.com/vi/52Eg8FwARNA/default.jpg,120,90,https://i.ytimg.com/vi/52Eg8FwARNA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/52Eg8FwARNA/hqdefault.jpg,480,360,Cee Dee Jay,none,2020-06-03T09:52:54Z
youtube#searchResult,isWubVfSctqhqsOIvEEbqP5U8k8,youtube#video,jliOKLw5hoY,2020-03-21T00:00:44Z,UCQde76S_wLdzNyNoPRbSAIQ,BIDEN2020 | Presidential Campaign Ad | School Project,"US Government assignment Made with Adobe After Effects 2019 Rendered with Adobe Media Encoder Spent 2 hours making this, watch the 2 minute time lapse ...",https://i.ytimg.com/vi/jliOKLw5hoY/default.jpg,120,90,https://i.ytimg.com/vi/jliOKLw5hoY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jliOKLw5hoY/hqdefault.jpg,480,360,Caleb DaBell,none,2020-03-21T00:00:44Z
