date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-07-18 21:24:39,1962Excalibur,pat986542,1,0,0,"No. If he said he was resigning I would not find fault. If he said I fucked up the coronavirus response and here’s my plan to fix it—and executed it? I wouldn’t find fault. This are just the weak ass words racists use to note, but not honor the passing of true African heroes",,,,1284599992859209734,https://twitter.com/1962Excalibur/status/1284599992859209734
2020-07-18 21:24:39,ChasMiller54,michaelscherer,0,0,0,"No one is a bigger threat to America than Donald Trump.",,,,1284599992850800640,https://twitter.com/ChasMiller54/status/1284599992850800640
2020-07-18 21:24:38,Kiki0947,realDonaldTrump,0,0,0,"Great ad for Biden campaign. All that was missing was VOTE TRUMP OUT!",,,,1284599987276570626,https://twitter.com/Kiki0947/status/1284599987276570626
2020-07-18 21:24:14,worstchrisever,realDonaldTrump,0,0,1,"You don't deserve to utter his name and you certainly don't get to pretend like you're sad because it's politically expedient. You represent everything Congressman Lewis spent his entire life fighting against.",,,,1284599888932675584,https://twitter.com/worstchrisever/status/1284599888932675584
2020-07-18 21:23:49,fish_o_filet,realDonaldTrump,0,0,0,"",,,,1284599782871375873,https://twitter.com/fish_o_filet/status/1284599782871375873
2020-07-18 21:23:46,ninanelly,realDonaldTrump,0,0,1,"Creep.",,,,1284599769088892929,https://twitter.com/ninanelly/status/1284599769088892929
2020-07-18 21:23:40,MrGoonzilla,realDonaldTrump,0,0,0,"The Central Park Five say “hi”, asshole!",,,,1284599745302994953,https://twitter.com/MrGoonzilla/status/1284599745302994953
2020-07-18 21:23:28,NikolasTaylor01,LoriLightfoot,0,0,0,"You mean body bags",,,,1284599695785025536,https://twitter.com/NikolasTaylor01/status/1284599695785025536
2020-07-18 21:23:24,CalvadosMmaza,,0,0,0,"Trump wanted to ‘slow’ coronavirus testing — and is now trying to block testing funding from stimulus bill: report – Raw Story ",,,,1284599676839354368,https://twitter.com/CalvadosMmaza/status/1284599676839354368
2020-07-18 21:23:19,key2thehighway,IngrahamAngle,0,0,0,"Remember the 10th Amendment, Laura? That state's rights cudgel you and your ilk swung at Obama for 8 years? Well, it's more of a double-edged sword and Chad Wolf is in violation. So is Cuccinelli and Trump.",,,,1284599656652177408,https://twitter.com/key2thehighway/status/1284599656652177408
2020-07-18 21:23:17,rigboss,realDonaldTrump,0,0,0,"Damn Chubs! The vast majority of these comments are negative. You really screwed this country up. #TrumpTraitor #TrumpIsALaughingStock #TrumpFailedAmerica #TrumpIsAFailure #IMPOTUS",,,#TrumpTraitor #TrumpIsALaughingStock #TrumpFailedAmerica #TrumpIsAFailure #IMPOTUS,1284599647445618691,https://twitter.com/rigboss/status/1284599647445618691
2020-07-18 21:23:07,BennettTomlin,TheDuke_61,1,0,0,"Trump got his secret police",,,,1284599605880135682,https://twitter.com/BennettTomlin/status/1284599605880135682
2020-07-18 21:22:53,krosschicago,realDonaldTrump,0,0,0,"@linkinpark Unauthorized use alert",,@linkinpark,,1284599546367168512,https://twitter.com/krosschicago/status/1284599546367168512
2020-07-18 21:22:42,1212D33P,realDonaldTrump,0,0,0,"#EXPresidentFiles @politico @washingtonpost @CNN @GOP @DNC #tRumpDAproducer #YouWillNeverBeTheLeadingMan Is this a campaign or Champagne? This is ridiculous!!!!!!! @TheRickWilson @Rosie @gtconway3d @SpeakerPelosi @MalcolmNance @NicolleDWallace @maddow @morningmika",,@politico @washingtonpost @CNN @GOP @DNC @TheRickWilson @Rosie @gtconway3d @SpeakerPelosi @MalcolmNance @NicolleDWallace @maddow @morningmika,#EXPresidentFiles #tRumpDAproducer #YouWillNeverBeTheLeadingMan,1284599499797782530,https://twitter.com/1212D33P/status/1284599499797782530
2020-07-18 21:22:12,krosschicago,realDonaldTrump,0,0,0,"Those dead soldiers must be the ones that had bounties placed on their heads. You should be showing the coffins of the 140,000 dead Americans from COVID 19. I see your video doesn't address that at all. A complete failure as a man and as a president.",,,,1284599375726096389,https://twitter.com/krosschicago/status/1284599375726096389
2020-07-18 21:22:04,Joethewarrior63,,0,0,1,"@realDonaldTrump Enough of your narcissistic lies lil donnie TRUMP MUST GO IN 20",,@realDonaldTrump,,1284599343845126144,https://twitter.com/Joethewarrior63/status/1284599343845126144
2020-07-18 21:21:55,happy_skills,MarcusDelectus,0,0,0,"Not only to BLM, BLM & Antifa funnels money to the DEMOCRATIC PARTY! Wow this is acceptable? Hello @GOP @realDonaldTrump Follow the money! Democrats are allowing RIOTS and destruction in turn they get campaign donations! ",,@GOP @realDonaldTrump,,1284599305341472771,https://twitter.com/happy_skills/status/1284599305341472771
2020-07-18 21:21:51,FCAEnduranceChi,GovPritzker,0,0,1,"""How to follow the rules""... like Madigan? @chicagotribune @IsIllinois @realDonaldTrump @VP",,@chicagotribune @IsIllinois @realDonaldTrump @VP,,1284599288224460803,https://twitter.com/FCAEnduranceChi/status/1284599288224460803
2020-07-18 21:21:51,IamKrisWagner,Fahrenthold,0,0,0,"The Trump crime family is only in it to make the family and friends wealthy. The Trump base thinks he looks out for them... what a joke, he’s used you all.",,,,1284599286693584896,https://twitter.com/IamKrisWagner/status/1284599286693584896
2020-07-18 21:21:47,genuine_rp,jkarsh,0,0,0,"I think having four more years of Trump will guarantee economic catastrophe and almost constant civil unrest.",,,,1284599270960750593,https://twitter.com/genuine_rp/status/1284599270960750593
2020-07-18 21:21:09,wendimyb,RKJ65,0,0,1,"Piglet and Lindsey the Fool.",,,,1284599112604823552,https://twitter.com/wendimyb/status/1284599112604823552
2020-07-18 21:21:03,EllenKoko,facts_dontlie,1,0,3,"Yep. ""CUE"" said Pinocchio today.",,,,1284599084255449090,https://twitter.com/EllenKoko/status/1284599084255449090
2020-07-18 21:20:39,clickforjustice,,0,0,0,"Well, now we know the Coronavirus has no boundaries. We can all get sick. Trump will call this fake news because he is trying to kill us all; with the Coronavirus or with Putin’s bounties. ",,,,1284598986255601670,https://twitter.com/clickforjustice/status/1284598986255601670
2020-07-18 21:20:34,Samyann_Writer,D_jeneration,8,0,102,"There is a ceremony. The current president unveils the portrait of his successor. Biden will likely extend the same courtesy that Trump gave Obama.",,,,1284598964386435073,https://twitter.com/Samyann_Writer/status/1284598964386435073
2020-07-18 21:20:11,UKbornin1971,joelockhart,0,0,0,"",,,,1284598869398040580,https://twitter.com/UKbornin1971/status/1284598869398040580
2020-07-18 21:20:08,nbcchicago,,1,2,9,"Trump's Trouble in Suburbs Key to Suddenly Competitive Ohio http://nbcchi.com/TIUmBMb",,,,1284598854759915532,https://twitter.com/nbcchicago/status/1284598854759915532
2020-07-18 21:20:07,nbcchicago,,0,0,4,"Fact Check: Trump and the Virus-Era China Ban That Isn't http://nbcchi.com/3ZCZzrg",,,,1284598850616004608,https://twitter.com/nbcchicago/status/1284598850616004608
2020-07-18 21:19:53,AdonisofChicago,BistyCSRoss,0,0,0,"Hell yeah! Trump 2020 Patriots!",,,,1284598790536732674,https://twitter.com/AdonisofChicago/status/1284598790536732674
2020-07-18 21:19:43,redhead6581,roper_93,0,0,0,"Hopefully he'll have some trump toilet paper too.....there's tons of it everywhere. The only toilet paper that there is a surplus of!",,,,1284598751982739462,https://twitter.com/redhead6581/status/1284598751982739462
2020-07-18 21:19:22,drwpttr,realDonaldTrump,0,0,1,"This tweet coming to you live from the 19th hole.",,,,1284598663105445888,https://twitter.com/drwpttr/status/1284598663105445888
